172.18.0.1 - - [01/Jun/2025:17:49:53 +0000] "GET /favicon.ico HTTP/1.1" 404 2903 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 YaBrowser/25.4.0.0 Safari/537.36" "-"
46.34.194.84 - - [01/Jun/2025:19:49:21 +0000] "GET /_next/static/chunks/359-21591ce977461ba2.js HTTP/2.0" 200 8652 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:49:21 +0000] "GET /_next/static/chunks/app/layout-0a716f7ab1211640.js HTTP/2.0" 200 1280 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:49:21 +0000] "GET /_next/static/chunks/app/page-4e946c99623edeaa.js HTTP/2.0" 200 4533 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:49:21 +0000] "GET /_next/static/chunks/app/error-9dce1888e997245b.js HTTP/2.0" 200 2050 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:49:22 +0000] "GET /_next/static/chunks/938-678a9619bcd55a62.js HTTP/2.0" 200 26771 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:49:22 +0000] "GET /_next/static/chunks/main-app-857f45503ab14ec1.js HTTP/2.0" 200 220 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:49:22 +0000] "GET /_next/static/chunks/fd9d1056-b00f7cf4c0fc15a6.js HTTP/2.0" 200 53365 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:49:22 +0000] "GET /_next/static/chunks/app/not-found-bc46832bd1b368c6.js HTTP/2.0" 200 1274 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:49:22 +0000] "GET /_next/static/chunks/962-85e0436c0bcbb46b.js HTTP/2.0" 200 7356 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:49:22 +0000] "GET /_next/static/media/26a46d62cd723877-s.woff2 HTTP/2.0" 200 18820 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:49:22 +0000] "GET /login?_rsc=9ehs5 HTTP/2.0" 200 1101 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:49:22 +0000] "GET /_next/static/chunks/app/login/page-a5295b7cabbb9f69.js HTTP/2.0" 200 4124 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:49:22 +0000] "GET /_next/static/chunks/393-f79d499f483bf30f.js HTTP/2.0" 200 33677 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:51:41 +0000] "GET / HTTP/2.0" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:51:42 +0000] "GET /login?_rsc=9ehs5 HTTP/2.0" 304 0 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:54:39 +0000] "GET / HTTP/2.0" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/22D63 Safari/604.1" "-"
46.34.194.84 - - [01/Jun/2025:19:54:40 +0000] "GET /login?_rsc=9ehs5 HTTP/2.0" 304 0 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/22D63 Safari/604.1" "-"
46.34.194.84 - - [01/Jun/2025:19:54:40 +0000] "GET /favicon.ico HTTP/2.0" 404 2890 "-" "Telegram/30743 CFNetwork/3826.400.120 Darwin/24.3.0" "-"
46.34.194.84 - - [01/Jun/2025:19:54:57 +0000] "GET / HTTP/2.0" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:54:58 +0000] "GET /login?_rsc=9ehs5 HTTP/2.0" 304 0 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:19:56:25 +0000] "GET /api/docs HTTP/2.0" 200 493 "https://claude.ai/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 YaBrowser/25.4.0.0 Safari/537.36" "-"
46.34.194.84 - - [01/Jun/2025:19:56:27 +0000] "GET /openapi.json HTTP/2.0" 404 2890 "https://connect-aitu.me/api/docs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 YaBrowser/25.4.0.0 Safari/537.36" "-"
204.76.203.212 - - [01/Jun/2025:20:01:41 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46" "-"
23.178.112.212 - - [01/Jun/2025:20:19:49 +0000] "GET /.well-known/acme-challenge/GyzOx-bROWNRUD8p_5T6zQOU4f3Dk7jlP6Utl1zVU7g HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
23.178.112.214 - - [01/Jun/2025:20:19:49 +0000] "GET /.well-known/acme-challenge/S_0_TdH_qBrN3Tf5GWGxWr8dKPnLfittMqxj32zOa9k HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
3.141.194.248 - - [01/Jun/2025:20:19:49 +0000] "GET /.well-known/acme-challenge/GyzOx-bROWNRUD8p_5T6zQOU4f3Dk7jlP6Utl1zVU7g HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
3.21.232.78 - - [01/Jun/2025:20:19:49 +0000] "GET /.well-known/acme-challenge/S_0_TdH_qBrN3Tf5GWGxWr8dKPnLfittMqxj32zOa9k HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
54.218.75.243 - - [01/Jun/2025:20:19:49 +0000] "GET /.well-known/acme-challenge/S_0_TdH_qBrN3Tf5GWGxWr8dKPnLfittMqxj32zOa9k HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
35.163.46.182 - - [01/Jun/2025:20:19:50 +0000] "GET /.well-known/acme-challenge/GyzOx-bROWNRUD8p_5T6zQOU4f3Dk7jlP6Utl1zVU7g HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
13.53.217.179 - - [01/Jun/2025:20:19:50 +0000] "GET /.well-known/acme-challenge/S_0_TdH_qBrN3Tf5GWGxWr8dKPnLfittMqxj32zOa9k HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
13.60.156.100 - - [01/Jun/2025:20:19:50 +0000] "GET /.well-known/acme-challenge/GyzOx-bROWNRUD8p_5T6zQOU4f3Dk7jlP6Utl1zVU7g HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
18.143.188.77 - - [01/Jun/2025:20:19:50 +0000] "GET /.well-known/acme-challenge/S_0_TdH_qBrN3Tf5GWGxWr8dKPnLfittMqxj32zOa9k HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
47.128.74.121 - - [01/Jun/2025:20:19:50 +0000] "GET /.well-known/acme-challenge/GyzOx-bROWNRUD8p_5T6zQOU4f3Dk7jlP6Utl1zVU7g HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)" "-"
45.38.44.252 - - [01/Jun/2025:20:20:40 +0000] "GET /.git/config HTTP/1.1" 404 2900 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "-"
45.38.44.252 - - [01/Jun/2025:20:20:53 +0000] "GET /.git/config HTTP/1.1" 404 2900 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "-"
45.38.44.252 - - [01/Jun/2025:20:20:58 +0000] "GET /.git/config HTTP/1.1" 404 2900 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36" "-"
46.34.194.84 - - [01/Jun/2025:20:22:26 +0000] "GET /login HTTP/2.0" 200 2281 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 YaBrowser/25.4.0.0 Safari/537.36" "-"
188.253.121.192 - - [01/Jun/2025:20:22:46 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3" "-"
188.253.121.192 - - [01/Jun/2025:20:22:46 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3" "-"
46.34.194.84 - - [01/Jun/2025:20:23:02 +0000] "GET / HTTP/2.0" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
46.34.194.84 - - [01/Jun/2025:20:23:03 +0000] "GET /login?_rsc=9ehs5 HTTP/2.0" 304 0 "https://connect-aitu.me/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148" "-"
